category,Énergie (kJ),Sel (g),Protéines (g),Sucres (g),Glucides (g),Matières grasses (g),Acides gras saturés (g),Fibres alimentaires (g),Biotine (µg),Vitamine B1 (Thiamine) (mg),Vitamine E (Tocopherol) (mg),Acide folique (µg),Vitamine A (µg),Vitamine D (Cholacalciferol) (µg),Vitamine C (Acide ascorbique) (mg),Vitamine B6 (Pyridoxine) (mg),Vitamine B5 (acide pantothénique) (mg),Vitamine B3 (Niacine) (mg),Vitamine B2 (Riboflavine) (mg),Vitamine B12 (Cobalamine) (µg)
/boissons-chaudes-froides/jus-de-fruits-de-legumes,97.0,0.03,0.1,4.4,5.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/beurre,2439.0,0.04,1.0,1.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boissons-chaudes-froides/jus-de-fruits-de-legumes,276.0,0.01,0.5,14.6,14.7,0.3,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/chocolat,1948.0,0.15,5.0,62.7,68.0,18.9,10.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/chocolat,1944.0,0.15,5.0,62.4,67.7,18.9,10.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/garnitures-bio,1451.0,0.03,25.0,1.8,51.0,1.7,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/poisson-en-conserve,299.0,1.5,16.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/boulangerie-patisserie,1350.0,0.38,7.0,23.0,56.0,7.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/petit-dejeuner/confitures,897.0,0.05,0.5,52.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,1580.0,1.7,3.0,2.0,3.0,40.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/garnitures-bio,1083.0,2.2,26.0,2.9,4.1,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/plats-cuisines,730.0,0.7,3.0,0.5,36.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-surgeles/glace-entremets,1300.0,0.2,4.5,29.0,32.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-surgeles/pizza,1075.0,1.2,11.0,3.5,23.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/chocolat,1863.0,0.43,3.9,61.9,70.9,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/ingredients-de-boulangerie,456.0,0.03,3.0,14.0,16.0,3.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/plats-cuisines,1520.0,2.8,8.0,3.0,72.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/poisson-en-conserve,418.0,1.0,23.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boissons-chaudes-froides/jus-de-fruits-de-legumes,153.0,0.0,0.5,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
/produits-surgeles/fruits,248.0,5.0,0.8,12.0,12.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boissons-chaudes-froides/jus-de-fruits-de-legumes,171.0,0.0,0.5,9.0,10.0,0.5,0.0,0.5,0.0,0.0,1.8,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
/chocolat/chocolat,2412.0,0.01,7.0,49.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/du-monde-entier,601.0,0.95,1.5,3.5,7.0,12.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/garnitures-bio,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/pates,1504.0,0.01,12.0,2.5,72.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/chocolat,2380.0,0.15,8.0,42.0,45.0,39.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/soupes-sauces-bouillon,484.0,1.0,8.0,2.5,4.5,7.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/dessert,450.0,0.1,3.5,18.0,20.0,1.2,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/biscottes-pain-croustillant,1844.0,2.3,16.0,1.0,48.0,18.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/bonbons-chewing-gum,1657.0,0.0,0.0,75.0,96.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/fromages,1221.0,1.6,11.0,6.0,25.0,16.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/lait-boissons-lactees,178.0,0.04,3.6,0.8,2.0,2.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/jours-de-fetes-evenements,2135.0,0.16,7.0,21.0,63.0,25.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/pates,1460.0,0.1,15.0,3.0,63.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/poisson-fruits-de-mer/traiteur,459.0,1.9,7.2,4.6,10.0,3.8,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/creme,1400.0,0.1,2.5,3.0,3.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/ingredients-de-boulangerie,1378.0,0.38,0.5,59.0,79.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/produits-frais-de-boulangerie-non-refrigeres,1592.0,1.0,5.0,6.0,42.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/petits-pains,1430.0,1.2,9.0,14.0,57.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/bonbons-chewing-gum,1431.0,0.18,3.5,49.0,78.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/soupes-sauces-bouillon,230.0,0.98,1.0,0.9,5.0,3.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/aperitif/biscuits-aperitifs,1764.0,2.3,13.0,2.5,61.0,12.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/creme,570.0,0.1,3.0,4.0,4.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-surgeles/legumes-pommes-de-terre,105.0,0.2,2.8,0.6,1.0,0.5,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/dessert,550.0,0.1,2.5,17.0,19.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mueesli-cereales/mueesli,1646.0,0.93,12.0,12.0,61.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,479.0,0.69,1.6,5.3,15.0,5.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/ingredients-de-cuisson,3400.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,872.0,2.0,2.5,3.5,7.0,19.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/chocolat,2440.0,0.16,10.0,37.0,38.0,43.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/champignons,1253.0,0.02,28.0,4.1,26.0,4.3,0.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boissons-chaudes-froides/the-glace,118.0,0.01,0.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
/chocolat/divers,1387.0,0.05,6.0,53.0,75.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/du-monde-entier,344.0,6.1,2.1,14.1,14.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/pains-longue-conservation,962.0,1.3,7.7,2.3,35.0,4.9,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/chocolat,1976.0,0.15,5.0,64.1,68.1,19.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/biscuits-gaufres,1982.0,0.86,6.0,22.0,77.0,15.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boissons-chaudes-froides/jus-de-fruits-de-legumes,112.0,0.01,0.1,5.8,6.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boissons-chaudes-froides/boissons-sucrees,194.0,0.01,0.0,11.4,11.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,488.0,1.0,6.0,3.0,18.0,2.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/fromages,1166.0,3.0,16.0,0.0,0.5,24.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/specialites,1649.0,0.25,5.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/du-monde-entier,962.0,1.6,4.0,20.9,22.7,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/legumineuses-farce-pour-vol-au-vent,751.0,0.88,6.0,0.5,3.0,16.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/biscuits-pour-enfants,2250.0,0.8,8.0,31.0,58.0,30.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/biscuits-gaufres,2280.0,0.1,7.0,37.0,51.0,34.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/dessert,540.0,0.1,3.0,15.0,18.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/aperitif/biscuits-aperitifs,2000.0,2.5,12.0,4.0,61.0,20.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/plats-cuisines,1510.0,2.8,13.0,5.0,67.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/aperitif/noix-grillees,2488.0,1.5,29.0,5.2,7.2,48.2,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/sain-bio,2313.0,0.05,8.2,27.0,40.0,38.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/soupes-sauces-bouillon,2611.0,0.81,1.0,2.0,3.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-surgeles/legumes-pommes-de-terre,80.0,0.03,2.5,0.0,1.0,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/divers,1425.0,0.2,4.4,51.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/biscuits-gaufres,2250.0,0.3,5.0,37.0,57.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/biscuits-gaufres,2002.0,0.35,6.0,33.0,69.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/soupes-sauces-bouillon,265.0,1.4,1.5,5.5,7.0,2.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/lait-boissons-lactees,260.0,0.1,3.5,10.0,10.0,0.7,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/pates,1511.0,0.53,15.0,2.5,67.0,2.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boissons-chaudes-froides/eau-aromatisee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/legumes-legumes-au-vinaigre,216.0,2.2,1.0,8.0,11.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,204.0,0.03,0.7,9.0,11.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
/chocolat/bonbons-chewing-gum,710.0,0.03,0.4,0.1,68.0,0.5,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/ingredients-de-boulangerie,1664.0,2.3,20.0,0.8,19.0,21.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,645.0,1.1,6.0,2.0,16.0,7.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mueesli-cereales/mueesli,1570.0,0.02,13.0,1.0,61.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/lait-boissons-lactees,280.0,0.1,3.5,5.0,5.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/fromages,1126.0,2.75,15.7,0.8,0.8,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/produits-frais-de-boulangerie-non-refrigeres,1060.0,1.6,10.0,3.0,49.0,0.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/bonbons-chewing-gum,960.0,0.0,9.0,0.5,72.0,0.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,1217.0,5.5,7.0,18.0,28.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,793.0,1.3,9.0,3.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/biscuits-gaufres,2220.0,0.4,9.0,19.0,59.0,28.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/aperitif/chips,2175.0,1.8,4.0,2.0,57.0,30.0,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/soupes-sauces-bouillon,322.0,0.73,1.5,6.0,8.0,4.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/biscuits-gaufres,2247.0,0.63,5.0,22.0,59.0,31.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-surgeles/legumes-pommes-de-terre,792.0,0.0,2.0,0.0,26.0,8.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boissons-chaudes-froides/boissons-faibles-en-calories,1340.0,0.0,69.0,3.5,3.5,0.7,0.5,10.0,70.0,1.6,18.0,300.0,0.0,0.0,120.0,2.1,9.0,24.0,2.1,3.8
/boulangerie/biscottes-pain-croustillant,1548.0,1.3,12.0,5.0,70.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/soupes-sauces-bouillon,100.0,0.89,1.0,0.5,4.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,278.0,0.05,0.6,14.0,15.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/sain-bio,1874.0,0.13,9.6,26.1,60.2,17.6,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/plats-cuisines,1480.0,2.3,8.0,4.0,76.0,0.9,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,119.0,0.25,1.5,2.0,2.5,0.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/pains-bio-longue-conservation,904.0,1.6,6.0,0.9,41.0,0.9,0.0,9.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/biscuits-gaufres,2250.0,0.2,6.0,47.0,60.0,30.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/petit-dejeuner/miel,1421.0,0.02,0.5,82.0,82.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/ingredients-de-boulangerie,1490.0,0.2,2.0,74.0,80.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/aperitif/biscuits-aperitifs,1570.0,4.8,6.0,3.5,77.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-laitiers-oeufs/fromages,1180.0,2.8,17.0,0.0,0.5,24.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-surgeles/glace-entremets,1090.0,0.2,5.0,30.0,32.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,1590.0,1.1,3.0,2.5,3.5,40.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/aperitif/noix-grillees,2470.0,0.21,19.0,13.0,22.0,46.0,3.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/aperitif/noix-grillees,2500.0,1.2,21.0,4.0,13.0,50.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/chocolat,2220.0,0.15,4.5,44.0,46.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,318.0,0.0,0.4,17.0,17.0,0.02,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/viande/produits-de-charcuterie,980.0,1.8,13.0,1.0,1.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
To classify,1583.0,1.3,5.8,4.0,5.6,37.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/boulangerie-patisserie,1550.0,0.1,8.0,2.0,65.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/produits-surgeles/poisson-fruits-de-mer,1177.0,1.3,8.0,0.5,17.0,20.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/pains,11.57,1.9,10.0,3.5,49.0,3.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/champignons-olives-en-conserve,601.0,3.8,1.0,0.0,0.5,15.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boissons-chaudes-froides/jus-de-fruits-de-legumes,187.0,0.01,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/produits-frais-de-boulangerie-non-refrigeres,1051.0,1.8,10.0,3.0,44.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,1486.0,2.5,7.0,0.5,7.0,32.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/chocolat,2410.0,0.21,6.0,52.0,53.0,38.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/ingredients-de-boulangerie,1450.0,0.1,0.5,71.0,82.0,0.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/chocolat/jours-de-fetes-evenements,2241.0,0.26,7.0,27.0,62.0,28.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/pains-longue-conservation,2350.0,1.2,8.0,0.5,44.0,39.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/convenience,670.0,1.3,17.0,1.0,1.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/ingredients-de-boulangerie,2420.0,0.1,21.0,4.0,9.0,49.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/garnitures-bio,1470.0,0.1,15.0,2.0,60.0,3.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boissons-chaudes-froides/the,3.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boissons-chaudes-froides/sirop-soda,197.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/boulangerie/boulangerie-patisserie,1010.0,0.6,4.5,19.0,37.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/garnitures-ingredients/soupes-sauces-bouillon,1892.0,2.8,5.2,1.8,5.6,46.0,8.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,190.0,0.08,3.0,2.5,2.5,1.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/plats-cuisines/pizza-menus-snacks,269.0,0.78,2.0,2.5,6.0,3.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
